Session,matchId,roundId,groupId,clientId,payoff,gameType,role,playOrderPosition,action,actionTime,action-of-Subject-0,action-of-Subject-1,action-of-Subject-2,playOrder.0,playOrder.1,playOrder.2,displayOrder.0,displayOrder.1,displayOrder.2,view.0.playerindex,view.0.actionindex,view.0.duration,view.0.startTime,view.1.playerindex,view.1.actionindex,view.1.duration,view.1.startTime,view.2.playerindex,view.2.actionindex,view.2.duration,view.2.startTime,view.3.playerindex,view.3.actionindex,view.3.duration,view.3.startTime,view.4.playerindex,view.4.actionindex,view.4.duration,view.4.startTime,view.5.playerindex,view.5.actionindex,view.5.duration,view.5.startTime,view.6.playerindex,view.6.actionindex,view.6.duration,view.6.startTime,view.7.playerindex,view.7.actionindex,view.7.duration,view.7.startTime,view.8.playerindex,view.8.actionindex,view.8.duration,view.8.startTime,view.9.playerindex,view.9.actionindex,view.9.duration,view.9.startTime,view.10.playerindex,view.10.actionindex,view.10.duration,view.10.startTime,view.11.playerindex,view.11.actionindex,view.11.duration,view.11.startTime,view.12.playerindex,view.12.actionindex,view.12.duration,view.12.startTime,view.13.playerindex,view.13.actionindex,view.13.duration,view.13.startTime,view.14.playerindex,view.14.actionindex,view.14.duration,view.14.startTime,view.15.playerindex,view.15.actionindex,view.15.duration,view.15.startTime,view.16.playerindex,view.16.actionindex,view.16.duration,view.16.startTime,view.17.playerindex,view.17.actionindex,view.17.duration,view.17.startTime,view.18.playerindex,view.18.actionindex,view.18.duration,view.18.startTime,view.19.playerindex,view.19.actionindex,view.19.duration,view.19.startTime,view.20.playerindex,view.20.actionindex,view.20.duration,view.20.startTime,view.21.playerindex,view.21.actionindex,view.21.duration,view.21.startTime,view.22.playerindex,view.22.actionindex,view.22.duration,view.22.startTime,view.23.playerindex,view.23.actionindex,view.23.duration,view.23.startTime,questionRound.0.question.0.wrongAnswer.0,view.24.playerindex,view.24.actionindex,view.24.duration,view.24.startTime,view.25.playerindex,view.25.actionindex,view.25.duration,view.25.startTime,view.26.playerindex,view.26.actionindex,view.26.duration,view.26.startTime,view.27.playerindex,view.27.actionindex,view.27.duration,view.27.startTime,view.28.playerindex,view.28.actionindex,view.28.duration,view.28.startTime,view.29.playerindex,view.29.actionindex,view.29.duration,view.29.startTime,view.30.playerindex,view.30.actionindex,view.30.duration,view.30.startTime,view.31.playerindex,view.31.actionindex,view.31.duration,view.31.startTime,view.32.playerindex,view.32.actionindex,view.32.duration,view.32.startTime,view.33.playerindex,view.33.actionindex,view.33.duration,view.33.startTime,view.34.playerindex,view.34.actionindex,view.34.duration,view.34.startTime,view.35.playerindex,view.35.actionindex,view.35.duration,view.35.startTime,view.36.playerindex,view.36.actionindex,view.36.duration,view.36.startTime,view.37.playerindex,view.37.actionindex,view.37.duration,view.37.startTime,view.38.playerindex,view.38.actionindex,view.38.duration,view.38.startTime,view.39.playerindex,view.39.actionindex,view.39.duration,view.39.startTime,view.40.playerindex,view.40.actionindex,view.40.duration,view.40.startTime,view.41.playerindex,view.41.actionindex,view.41.duration,view.41.startTime,view.42.playerindex,view.42.actionindex,view.42.duration,view.42.startTime,view.43.playerindex,view.43.actionindex,view.43.duration,view.43.startTime,view.44.playerindex,view.44.actionindex,view.44.duration,view.44.startTime,view.45.playerindex,view.45.actionindex,view.45.duration,view.45.startTime,view.46.playerindex,view.46.actionindex,view.46.duration,view.46.startTime,view.47.playerindex,view.47.actionindex,view.47.duration,view.47.startTime,view.48.playerindex,view.48.actionindex,view.48.duration,view.48.startTime,view.49.playerindex,view.49.actionindex,view.49.duration,view.49.startTime,view.50.playerindex,view.50.actionindex,view.50.duration,view.50.startTime,view.51.playerindex,view.51.actionindex,view.51.duration,view.51.startTime,view.52.playerindex,view.52.actionindex,view.52.duration,view.52.startTime,view.53.playerindex,view.53.actionindex,view.53.duration,view.53.startTime,view.54.playerindex,view.54.actionindex,view.54.duration,view.54.startTime,view.55.playerindex,view.55.actionindex,view.55.duration,view.55.startTime,view.56.playerindex,view.56.actionindex,view.56.duration,view.56.startTime,view.57.playerindex,view.57.actionindex,view.57.duration,view.57.startTime,view.58.playerindex,view.58.actionindex,view.58.duration,view.58.startTime,view.59.playerindex,view.59.actionindex,view.59.duration,view.59.startTime,view.60.playerindex,view.60.actionindex,view.60.duration,view.60.startTime,view.61.playerindex,view.61.actionindex,view.61.duration,view.61.startTime,view.62.playerindex,view.62.actionindex,view.62.duration,view.62.startTime,view.63.playerindex,view.63.actionindex,view.63.duration,view.63.startTime,view.64.playerindex,view.64.actionindex,view.64.duration,view.64.startTime,view.65.playerindex,view.65.actionindex,view.65.duration,view.65.startTime,view.66.playerindex,view.66.actionindex,view.66.duration,view.66.startTime,action-of-Subject-3,playOrder.3,displayOrder.3,view.67.playerindex,view.67.actionindex,view.67.duration,view.67.startTime,view.68.playerindex,view.68.actionindex,view.68.duration,view.68.startTime,view.69.playerindex,view.69.actionindex,view.69.duration,view.69.startTime,view.70.playerindex,view.70.actionindex,view.70.duration,view.70.startTime,view.71.playerindex,view.71.actionindex,view.71.duration,view.71.startTime,view.72.playerindex,view.72.actionindex,view.72.duration,view.72.startTime,view.73.playerindex,view.73.actionindex,view.73.duration,view.73.startTime,view.74.playerindex,view.74.actionindex,view.74.duration,view.74.startTime,view.75.playerindex,view.75.actionindex,view.75.duration,view.75.startTime,view.76.playerindex,view.76.actionindex,view.76.duration,view.76.startTime,view.77.playerindex,view.77.actionindex,view.77.duration,view.77.startTime,view.78.playerindex,view.78.actionindex,view.78.duration,view.78.startTime,view.79.playerindex,view.79.actionindex,view.79.duration,view.79.startTime,view.80.playerindex,view.80.actionindex,view.80.duration,view.80.startTime,view.81.playerindex,view.81.actionindex,view.81.duration,view.81.startTime,view.82.playerindex,view.82.actionindex,view.82.duration,view.82.startTime,view.83.playerindex,view.83.actionindex,view.83.duration,view.83.startTime,view.84.playerindex,view.84.actionindex,view.84.duration,view.84.startTime,view.85.playerindex,view.85.actionindex,view.85.duration,view.85.startTime,view.86.playerindex,view.86.actionindex,view.86.duration,view.86.startTime,view.87.playerindex,view.87.actionindex,view.87.duration,view.87.startTime,view.88.playerindex,view.88.actionindex,view.88.duration,view.88.startTime,view.89.playerindex,view.89.actionindex,view.89.duration,view.89.startTime,questionRound.0.question.0.answer,questionRound.0.question.1.answer,questionRound.0.question.2.answer,questionRound.0.question.3.answer,questionRound.0.question.4.answer,questionRound.0.question.5.answer,questionRound.0.question.6.answer,questionRound.0.question.7.answer,questionRound.0.question.8.answer,questionRound.0.question.9.answer
9,14,0,2,0,18,SIMULTANEOUS,Red,2,0,11356,1,0,1,1,2,0,1,2,0,3,0,110,2932,3,1,156,3260,3,3,156,3572,3,2,140,3884,3,0,141,4492,3,1,390,4820,3,0,109,5397,3,3,203,5662,3,2,312,6037,3,1,172,6520,3,0,374,6926,2,0,125,8392,2,2,187,8689,2,1,125,9157,2,3,156,9438,2,2,172,9843,2,2,312,10358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,14,0,2,1,26,SIMULTANEOUS,Green,0,1,24633,1,0,1,1,2,0,1,2,0,0,0,265,2481,0,1,250,3042,0,2,281,3619,0,3,265,4337,1,0,312,8643,1,1,250,9313,1,2,266,9859,1,3,187,10390,1,0,140,11279,1,1,109,11669,1,2,125,12012,1,3,156,12402,2,0,249,17644,2,1,172,18127,2,3,156,18549,2,2,187,19095,1,1,202,20655,1,3,452,21076,0,1,93,22636,0,3,359,23010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,14,0,2,2,24,SIMULTANEOUS,Orange,3,0,24944,1,0,1,1,2,0,1,2,0,3,0,265,2636,3,1,218,3151,3,2,250,3650,3,3,203,4180,0,0,203,9032,0,2,171,9469,0,1,140,9937,0,3,452,10296,0,1,78,11122,0,1,297,11559,0,2,468,12620,0,1,94,13587,1,0,421,14523,1,2,281,15225,1,1,172,15802,1,3,328,16208,1,0,1186,16863,0,2,1357,19266,0,2,109,20701,0,2,406,20919,3,1,234,22011,3,3,437,22479,3,1,265,23119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,14,0,2,6,18,SIMULTANEOUS,Blue,1,1,23447,1,0,1,1,2,0,1,2,0,1,0,171,2637,1,1,172,3042,1,2,141,3510,1,3,390,3869,1,0,172,4727,1,1,265,5070,1,2,171,5523,1,3,499,5866,1,1,140,6599,1,3,156,6880,1,0,94,7285,1,2,141,7519,2,0,187,13026,2,1,188,13369,2,2,156,13759,2,3,608,14103,3,0,187,16240,3,1,187,16661,3,2,156,17301,3,3,312,17644,2,0,156,19360,2,2,686,19719,1,1,156,20982,1,3,421,21357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,15,0,0,0,30,SIMULTANEOUS,Red,0,1,9968,1,1,1,0,2,3,0,2,3,0,1,141,1778,0,0,141,2121,0,2,125,2511,0,3,312,2823,0,2,125,3525,0,1,187,3853,0,0,328,4773,0,2,187,5834,0,3,359,6224,0,2,156,6786,0,0,140,7129,0,3,359,7488,0,2,811,8096,0,3,125,9110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,15,0,0,4,22,SIMULTANEOUS,Orange,2,1,9812,1,1,1,0,2,3,0,2,3,2,0,140,1685,2,1,124,2075,2,2,125,2527,2,3,93,2886,2,0,94,3775,2,1,78,4087,3,0,78,4617,3,1,94,4929,3,2,93,5429,3,3,109,5756,2,0,63,6957,2,1,78,7207,2,2,78,7566,2,3,94,7815,2,1,78,8268,2,3,140,8689,2,3,109,9157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,15,0,0,5,14,SIMULTANEOUS,Green,3,1,18673,1,1,1,0,2,3,0,2,3,3,0,468,4992,0,0,562,7737,0,1,343,10405,0,0,171,10998,0,1,63,11403,0,2,124,11700,0,3,312,11980,0,1,125,12495,0,0,234,12823,0,2,140,13260,0,3,328,13587,0,2,125,14258,0,0,109,14570,3,1,203,16567,3,3,530,17051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,15,0,0,11,22,SIMULTANEOUS,Blue,1,1,7987,1,1,1,0,2,3,0,2,3,1,0,2434,2449,1,2,765,5569,1,0,203,6536,1,2,187,6973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,15,0,1,2,22,SIMULTANEOUS,Orange,2,1,10826,0,1,0,0,2,3,0,2,3,3,0,218,4056,3,1,218,4524,3,2,219,5007,3,3,312,5475,3,2,2028,6115,2,1,250,8876,2,3,827,9282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,15,0,1,3,32,SIMULTANEOUS,Red,0,0,38812,0,1,0,0,2,3,0,2,3,0,0,359,2355,0,1,343,2886,0,3,250,3447,0,2,452,3962,0,3,250,4898,0,2,187,5397,0,0,281,5881,0,3,312,6442,0,0,172,7160,0,3,265,7597,1,0,249,8814,1,2,203,9344,1,3,234,9781,1,1,281,10280,1,0,156,10826,1,2,171,11232,1,3,437,11653,1,1,281,12386,1,0,188,12916,1,1,156,13837,1,0,156,14227,1,2,125,14570,1,1,109,14913,2,0,172,16005,,2,2,218,16380,2,1,172,16832,2,3,546,17191,2,2,187,18018,2,0,218,18408,2,3,219,18844,2,0,188,19390,2,3,156,19812,3,0,171,21091,3,2,156,21528,3,1,140,21949,3,3,250,22370,3,2,125,22978,3,3,94,23290,3,0,93,23556,3,1,94,23852,2,1,390,25927,2,3,359,26613,2,2,234,27378,2,0,639,27877,2,3,592,28860,2,1,265,29655,2,3,406,30201,1,1,203,32182,1,3,640,32806,1,1,218,33758,0,0,483,35334,0,3,468,36207,0,0,297,37143,0,0,187,37689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,15,0,1,6,34,SIMULTANEOUS,Blue,1,1,20467,0,1,0,0,2,3,0,2,3,1,0,203,4586,1,1,296,5039,1,2,281,5725,1,3,593,6240,1,0,250,7098,1,1,203,7519,1,2,234,7940,1,3,1794,8362,2,0,203,10842,2,1,280,11326,2,2,203,11887,2,3,1045,12293,3,0,172,13806,3,1,187,14212,3,2,109,14633,3,3,421,14914,3,2,94,15912,3,3,172,16208,2,1,109,17254,2,3,671,17597,1,1,483,18845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,15,0,1,9,18,SIMULTANEOUS,Green,3,0,13042,0,1,0,0,2,3,0,2,3,3,0,203,1903,3,2,171,2356,3,1,172,2886,3,3,717,3370,3,1,312,4321,3,3,218,4930,3,0,234,5632,3,2,2121,6131,3,0,172,8580,3,2,140,8970,3,1,172,9469,3,2,141,9890,3,3,187,10296,3,2,94,11388,3,3,109,11778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,15,0,2,1,14,SIMULTANEOUS,Green,3,0,5913,1,1,0,0,2,3,0,2,3,3,0,203,3167,3,1,187,3651,3,3,219,4134,3,2,452,4634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,15,0,2,7,16,SIMULTANEOUS,Blue,1,0,14726,1,1,0,0,2,3,0,2,3,1,0,141,2121,1,1,109,2558,1,3,94,2979,1,2,218,3338,2,0,110,4336,2,1,94,4882,2,3,78,5912,2,2,141,6364,3,0,78,7285,3,1,78,7706,3,3,93,8112,3,2,109,8517,2,1,93,10530,2,3,110,11200,1,1,94,12698,1,3,359,13353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,15,0,2,8,6,SIMULTANEOUS,Orange,2,1,12012,1,1,0,0,2,3,0,2,3,2,0,468,2870,2,1,577,4181,2,2,436,5273,2,3,422,5943,2,2,484,6661,2,3,702,7394,2,0,328,8330,2,1,453,8876,2,0,234,9641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,15,0,2,10,22,SIMULTANEOUS,Red,0,1,18907,1,1,0,0,2,3,0,2,3,0,0,156,3183,0,1,140,3557,0,3,78,3978,0,2,172,4212,0,3,141,4602,0,2,141,4914,0,0,125,5226,0,1,109,5507,0,2,140,5741,0,3,218,5991,1,0,171,8128,1,1,156,8487,1,2,156,8877,1,3,172,9204,1,0,124,9579,1,1,172,9859,1,2,125,10218,1,3,234,10499,1,0,109,11794,1,1,156,12106,1,2,109,12465,1,3,250,12792,0,0,171,13510,0,1,187,13822,,0,2,124,14259,0,3,281,14586,0,2,156,15132,0,0,141,15475,0,1,156,15787,0,2,156,16162,0,3,141,16411,0,2,171,16677,0,0,109,17020,0,1,125,17238,0,2,109,17488,0,3,94,17737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,16,0,0,2,25,SIMULTANEOUS,Red,1,1,12246,0,1,1,2,0,1,2,0,1,2,0,203,5709,2,2,172,6146,2,1,141,6567,2,3,249,6942,2,2,125,7550,2,3,187,7862,1,1,187,8829,1,3,250,9250,1,1,1139,10264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,16,0,0,4,20,SIMULTANEOUS,Blue,0,1,14367,0,1,1,2,0,1,2,0,1,2,0,110,1762,2,1,78,2090,2,2,63,2464,2,3,93,2730,2,0,62,3104,2,1,93,3354,2,2,94,3712,2,3,93,4009,2,0,109,4368,2,1,94,5007,2,2,93,5413,2,3,94,5756,2,2,78,6411,2,3,218,6739,1,1,93,7878,1,3,109,8190,1,0,62,8689,1,1,47,8938,1,2,94,9266,1,3,78,9562,1,1,47,9921,1,1,140,10436,1,1,109,11263,0,0,78,12324,,0,1,78,12526,0,3,93,12823,0,2,78,13135,0,2,78,13650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,16,0,0,7,32,SIMULTANEOUS,Green,2,0,6505,0,1,1,2,0,1,2,0,1,2,0,93,2418,2,1,93,2839,2,3,93,3229,2,2,359,3603,2,1,124,4446,2,0,109,4758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,16,0,1,3,5,SIMULTANEOUS,Blue,0,1,29406,1,1,1,2,0,1,2,0,1,0,0,249,2527,0,2,219,2979,0,1,187,3525,0,3,515,3946,0,2,187,4664,0,3,125,5038,0,1,141,5475,0,0,156,5850,0,1,390,6302,0,2,515,7113,1,0,188,8470,1,2,140,8892,1,3,171,9313,1,1,328,9765,1,0,187,10280,1,1,203,10670,1,2,156,11481,1,1,234,11840,1,2,110,12682,1,1,110,12994,2,0,156,14164,2,2,125,14601,2,1,140,15038,2,3,187,15444,,2,3,281,16005,2,2,218,16598,2,3,172,17050,2,1,109,17425,2,0,125,17752,1,1,312,19172,1,2,218,19812,1,1,624,21013,1,2,172,22713,1,1,140,23166,1,0,125,23493,1,1,202,24102,1,1,125,25100,1,3,125,25474,1,1,421,25896,0,0,171,27612,0,2,234,28048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
